profile_id,time,motor_speed,ambient,stator_yoke,torque
6,20.0,4998.03759765625,23.460262298583984,18.28008270263672,48.32137680053711
6,20.5,4998.58154296875,23.46027565002441,18.28162384033203,48.325103759765625
6,21.0,4998.96728515625,23.452531814575195,18.279964447021484,48.302520751953125
6,21.5,4999.24267578125,23.447912216186523,18.2804012298584,48.23003768920898
6,22.0,4999.4384765625,23.44571685791016,18.283693313598636,48.26492691040039
6,22.5,4999.5810546875,23.441444396972656,18.285614013671875,48.3453254699707
6,23.0,4999.689453125,23.441781997680664,18.28791236877441,48.445899963378906
6,23.5,4999.759765625,23.43699836730957,18.2957820892334,48.4286994934082
6,24.0,4999.8095703125,23.4301872253418,18.29998207092285,48.55121994018555
6,24.5,4999.85205078125,23.43865394592285,18.321754455566406,48.500038146972656
6,25.0,4999.88232421875,23.446685791015625,18.340553283691406,48.40874099731445
6,25.5,4999.89306640625,23.442750930786133,18.355867385864254,48.38547897338867
6,26.0,4999.91015625,23.435619354248047,18.368371963500977,48.302520751953125
6,26.5,4999.91650390625,23.433820724487305,18.369659423828125,48.30476379394531
6,27.0,4999.92578125,23.416513442993164,18.371374130249023,48.33199691772461
6,27.5,4999.92919921875,23.39826202392578,18.38484001159668,48.34223556518555
6,28.0,4999.93212890625,23.380033493041992,18.422945022583008,48.37248992919922
6,28.5,4999.9375,23.3565731048584,18.46743392944336,48.3545150756836
6,29.0,4999.9365234375,23.3471622467041,18.50343132019043,48.4693489074707
6,29.5,4999.9423828125,23.32887840270996,18.52813148498535,48.46413040161133
6,30.0,4999.94091796875,23.30872344970703,18.55147933959961,48.40666961669922
6,30.5,4999.9443359375,23.296131134033203,18.562519073486328,48.36370849609375
6,31.0,4999.94091796875,23.275409698486328,18.592130661010746,48.423316955566406
6,31.5,4999.94384765625,23.246213912963867,18.63102531433105,48.453704833984375
6,32.0,4999.9423828125,23.21869468688965,18.68480110168457,48.53122329711914
6,32.5,4999.95166015625,23.164344787597656,18.736364364624023,48.53737258911133
6,33.0,4999.94384765625,23.09031105041504,18.80368995666504,48.48688125610352
6,33.5,4999.94677734375,23.05467796325684,18.84564781188965,48.46060943603516
6,34.0,4999.93798828125,23.03938865661621,18.854341506958008,48.36601638793945
6,34.5,4999.94580078125,23.017139434814453,18.91242790222168,48.41905975341797
6,35.0,4999.943359375,23.01157760620117,18.953344345092773,48.33383560180664
6,35.5,4999.9423828125,23.03287696838379,18.975210189819336,48.3774299621582
6,36.0,4999.943359375,23.07135391235352,18.99636459350586,48.32349395751953
6,36.5,4999.94140625,23.100196838378903,19.02817726135254,48.325439453125
6,37.0,4999.94287109375,23.1212100982666,19.045143127441406,48.34345626831055
6,37.5,4999.9384765625,23.13464736938477,19.05896377563477,48.324195861816406
6,38.0,4999.9365234375,23.14427375793457,19.068565368652344,48.29005432128906
6,38.5,4999.94287109375,23.152023315429688,19.093114852905277,48.34486389160156
6,39.0,4999.94384765625,23.159503936767575,19.12262916564941,48.306583404541016
6,39.5,4999.9423828125,23.16509437561035,19.145532608032227,48.3304328918457
6,40.0,4999.94482421875,23.167171478271484,19.166807174682617,48.30843353271485
6,40.5,4999.94140625,23.16800308227539,19.18052101135254,48.40596389770508
6,41.0,4999.9462890625,23.16531753540039,19.197797775268555,48.42570495605469
6,41.5,4999.9384765625,23.15938377380371,19.20535469055176,48.47607803344727
6,42.0,4999.9423828125,23.1608829498291,19.24356842041016,48.48160552978516
6,42.5,4999.94384765625,23.166622161865234,19.29120635986328,48.44289016723633
6,43.0,4999.94287109375,23.16826629638672,19.33498764038086,48.36638641357422
6,43.5,4999.9423828125,23.16963768005371,19.350923538208008,48.31599807739258
6,44.0,4999.9423828125,23.171390533447266,19.36813163757324,48.31913375854492
6,44.5,4999.93994140625,23.171142578125,19.405540466308597,48.27798080444336
6,45.0,4999.9384765625,23.170425415039062,19.458393096923828,48.24356460571289
6,45.5,4999.93701171875,23.17033576965332,19.49047470092773,48.22785949707031
6,46.0,4999.94921875,23.170387268066406,19.53179168701172,48.26791763305664
6,46.5,4999.94384765625,23.170732498168945,19.555606842041016,48.28152084350586
6,47.0,4999.94287109375,23.17121124267578,19.57170867919922,48.33831024169922
6,47.5,4999.94580078125,23.1708984375,19.570703506469727,48.32477951049805
6,48.0,4999.9443359375,23.17078971862793,19.599889755249023,48.30410385131836
6,48.5,4999.9462890625,23.1701717376709,19.622730255126957,48.35074615478516
6,49.0,4999.93994140625,23.16972923278809,19.64006233215332,48.38727951049805
6,49.5,4999.93798828125,23.16941261291504,19.66212654113769,48.4384994506836
6,50.0,4999.94091796875,23.15516662597656,19.67118453979492,48.42500686645508
6,50.5,4999.9423828125,23.11652374267578,19.707578659057617,48.47745895385742
6,51.0,4999.94140625,23.16803359985352,19.74137306213379,48.484622955322266
6,51.5,4999.9482421875,23.16779899597168,19.765588760375977,48.40351867675781
6,52.0,4999.95556640625,23.16803359985352,19.78487014770508,48.35002136230469
6,52.5,4999.939453125,23.16814994812012,19.800613403320312,48.28284454345703
6,53.0,4999.94091796875,23.11851119995117,19.809965133666992,48.22323989868164
6,53.5,4999.93994140625,23.1271915435791,19.820526123046875,48.25851058959961
6,54.0,4999.94189453125,23.131914138793945,19.81941032409668,48.23135757446289
6,54.5,4999.9443359375,23.144439697265625,19.828256607055664,48.195068359375
6,55.0,4999.94580078125,23.155691146850582,19.834596633911133,48.2191047668457
6,55.5,4999.94677734375,23.16278648376465,19.83913803100586,48.24718475341797
6,56.0,4999.947265625,23.16733169555664,19.84239387512207,48.25814056396485
6,56.5,4999.93798828125,23.170164108276367,19.8437614440918,48.23286437988281
6,57.0,4999.93994140625,23.172502517700195,19.845705032348636,48.30448532104492
6,57.5,4999.94091796875,23.17483329772949,19.84709930419922,48.43772888183594
6,58.0,4999.94189453125,23.1746883392334,19.84809684753418,48.50436019897461
6,58.5,4999.9482421875,23.17381477355957,19.848812103271484,48.44498062133789
6,59.0,4999.94970703125,23.170021057128903,19.84932518005371,48.4461669921875
6,59.5,4999.9462890625,23.16147994995117,19.84969139099121,48.40462493896485
6,60.0,4999.95458984375,23.158641815185547,19.84995460510254,48.36726760864258
6,60.5,4999.947265625,23.1572208404541,19.850143432617188,48.37025833129883
6,61.0,4999.94091796875,23.15505027770996,19.85027885437012,48.362430572509766
6,61.5,4999.9462890625,23.14912414550781,19.85037612915039,48.30441284179688
6,62.0,4999.9453125,23.14307975769043,19.85044479370117,48.21954727172852
6,62.5,4999.9482421875,23.15180778503418,19.850494384765625,48.24793243408203
6,63.0,4999.94873046875,23.156570434570312,19.85053062438965,48.27312088012695
6,63.5,4999.94189453125,23.161081314086918,19.850555419921875,48.30778884887695
6,64.0,4999.9384765625,23.166940689086918,19.850574493408203,48.23163604736328
6,64.5,4999.943359375,23.1645622253418,19.850587844848636,48.25884246826172
6,65.0,4999.939453125,23.151412963867188,19.8505973815918,48.22882461547852
6,65.5,4999.94384765625,23.14063835144043,19.85060310363769,48.26578140258789
6,66.0,4999.94189453125,23.14856719970703,19.850608825683597,48.33039093017578
6,66.5,4999.94482421875,23.154687881469727,19.850610733032227,48.34172821044922
6,67.0,4999.9423828125,23.160564422607425,19.85061454772949,48.319862365722656
6,67.5,4999.9462890625,23.16433525085449,19.850616455078125,48.370147705078125
6,68.0,4999.9443359375,23.165987014770508,19.850616455078125,48.33638381958008
6,68.5,4999.93603515625,23.16865921020508,19.85061836242676,48.38742446899414
6,69.0,4999.9404296875,23.173208236694336,19.881486892700195,48.34381866455078
6,69.5,4999.94091796875,23.184532165527344,19.90360641479492,48.268402099609375
6,70.0,4999.94140625,23.18856811523437,19.95032501220703,48.33858489990234
6,70.5,4999.9462890625,23.18707656860352,20.075443267822266,48.320091247558594
6,71.0,4999.943359375,23.183332443237305,20.255773544311523,48.35976409912109
6,71.5,4999.943359375,23.180036544799805,20.2933406829834,48.3145637512207
6,72.0,4999.93994140625,23.18021774291992,20.443737030029297,48.26705932617188
6,72.5,4999.9404296875,23.178855895996094,20.64410781860352,48.33919525146485
6,73.0,4999.947265625,23.177661895751957,20.697002410888672,48.31718444824219
6,73.5,4999.94580078125,23.17584228515625,20.88924789428711,48.27830505371094
6,74.0,4999.947265625,23.17203521728516,20.965261459350582,48.26852798461914
6,74.5,4999.95263671875,23.159616470336918,21.12005043029785,48.33715057373047
6,75.0,4999.94189453125,23.141780853271484,21.19237518310547,48.3724365234375
6,75.5,4999.947265625,23.131792068481445,21.244199752807617,48.37434387207031
6,76.0,4999.9443359375,23.09066390991211,21.31220054626465,48.464298248291016
6,76.5,4999.93310546875,23.06672477722168,21.418806076049805,48.45584487915039
6,77.0,4999.939453125,23.070785522460938,21.49808692932129,48.40121841430664
6,77.5,4999.9443359375,23.069581985473636,21.53752899169922,48.32250595092773
6,78.0,4999.9423828125,23.08796501159668,21.62367248535156,48.28544235229492
6,78.5,4999.94580078125,23.11082649230957,21.71433448791504,48.20895004272461
6,79.0,4999.94677734375,23.12896156311035,21.800519943237305,48.28196716308594
6,79.5,4999.939453125,23.146381378173828,21.87192153930664,48.2970085144043
6,80.0,4999.9423828125,23.153867721557617,21.95588111877441,48.2608757019043
6,80.5,4999.9345703125,23.161731719970703,22.02858161926269,48.29191207885742
6,81.0,4999.94677734375,23.17683982849121,22.128908157348636,48.2541618347168
6,81.5,4999.94384765625,23.198930740356445,22.197898864746094,48.31864547729492
6,82.0,4999.94189453125,23.21208381652832,22.24347686767578,48.28768539428711
6,82.5,4999.94775390625,23.21826171875,22.28192138671875,48.30265426635742
6,83.0,4999.94677734375,23.21672821044922,22.31043243408203,48.31910705566406
6,83.5,4999.9443359375,23.213214874267575,22.369447708129883,48.28950500488281
6,84.0,4999.93359375,23.206451416015625,22.441638946533203,48.2895736694336
6,84.5,4999.9443359375,23.215017318725582,22.47696876525879,48.28425979614258
6,85.0,4999.94677734375,23.217205047607425,22.522539138793945,48.44550323486328
6,85.5,4999.9443359375,23.205141067504883,22.573522567749023,48.45089340209961
6,86.0,4999.94580078125,23.19618797302246,22.718093872070312,48.35467529296875
6,86.5,4999.94775390625,23.19170379638672,22.72232437133789,48.33555603027344
6,87.0,4999.953125,23.18603134155273,22.764907836914062,48.35245513916016
6,87.5,4999.9423828125,23.16789436340332,22.867769241333008,48.35825347900391
6,88.0,4999.9384765625,23.15397834777832,22.931825637817383,48.314083099365234
6,88.5,4999.93798828125,23.150894165039062,22.98833465576172,48.19797897338867
6,89.0,4999.94091796875,23.15688133239746,23.027862548828125,48.17801284790039
6,89.5,4999.9482421875,23.161609649658203,23.067760467529297,48.23497772216797
6,90.0,4999.943359375,23.16670799255371,23.09634780883789,48.26659393310547
6,90.5,4999.9521484375,23.170886993408203,23.106220245361328,48.27419662475586
6,91.0,4999.94921875,23.17291641235352,23.1239070892334,48.29580307006836
6,91.5,4999.93603515625,23.178014755249023,23.136579513549805,48.24826049804688
6,92.0,4999.93994140625,23.1926212310791,23.145658493041992,48.2945671081543
6,92.5,4999.9375,23.189453125,23.15312957763672,48.35239410400391
6,93.0,4999.94140625,23.189292907714844,23.173917770385746,48.35118103027344
6,93.5,4999.9501953125,23.19710922241211,23.197494506835938,48.36054611206055
6,94.0,4999.943359375,23.202014923095703,23.22307014465332,48.38515472412109
6,94.5,4999.947265625,23.22341537475586,23.24043083190918,48.41078186035156
6,95.0,4999.95458984375,23.23962783813477,23.25865936279297,48.42963409423828
6,95.5,4999.93896484375,23.246761322021484,23.30451774597168,48.43473052978516
6,96.0,4999.939453125,23.226099014282227,23.348953247070312,48.38565444946289
6,96.5,4999.93603515625,23.210899353027344,23.385616302490234,48.25152969360352
6,97.0,4999.94482421875,23.202857971191406,23.39934539794922,48.26176834106445
6,97.5,4999.951171875,23.194114685058597,23.433300018310547,48.30670928955078
6,98.0,4999.94873046875,23.182802200317383,23.48560333251953,48.42470169067383
6,98.5,4999.9453125,23.15777587890625,23.50378799438477,48.429683685302734
6,99.0,4999.9404296875,23.142784118652344,23.53804016113281,48.41963958740234
6,99.5,4999.9326171875,23.135543823242188,23.575124740600582,48.42470550537109
6,100.0,4999.93896484375,23.113868713378903,23.63835334777832,48.338829040527344
6,100.5,4999.94384765625,23.08878326416016,23.67401123046875,48.37052917480469
6,101.0,4999.94384765625,23.08234977722168,23.733325958251957,48.359649658203125
6,101.5,4999.9482421875,23.10702133178711,23.793190002441406,48.36826705932617
6,102.0,4999.94775390625,23.12566375732422,23.831260681152344,48.332618713378906
6,102.5,4999.947265625,23.14064598083496,23.866256713867188,48.30702590942383
6,103.0,4999.9404296875,23.15501976013184,23.88361549377441,48.31430435180664
6,103.5,4999.931640625,23.170625686645508,23.891231536865234,48.38579177856445
6,104.0,4999.94091796875,23.19575309753418,23.91694450378418,48.34636306762695
6,104.5,4999.9453125,23.21843910217285,23.934406280517575,48.28163528442383
6,105.0,4999.943359375,23.21185874938965,23.993221282958984,48.24208831787109
6,105.5,4999.9462890625,23.214200973510746,24.055620193481445,48.232059478759766
6,106.0,4999.94921875,23.223337173461918,24.094545364379883,48.27340698242188
6,106.5,4999.943359375,23.242551803588867,24.11278915405273,48.238258361816406
6,107.0,4999.93603515625,23.255661010742188,24.18470573425293,48.16178894042969
6,107.5,4999.9482421875,23.263916015625,24.314373016357425,48.19633483886719
6,108.0,4999.943359375,23.271800994873047,24.417896270751957,48.21206665039063
6,108.5,4999.94775390625,23.27324676513672,24.48917961120605,48.27118682861328
6,109.0,4999.94580078125,23.280242919921875,24.53543281555176,48.28923416137695
6,109.5,4999.94482421875,23.27713394165039,24.56278610229492,48.24499130249024
6,110.0,4999.94140625,23.247995376586918,24.60071563720703,48.30354690551758
6,110.5,4999.93896484375,23.231325149536133,24.64718437194824,48.2997932434082
6,111.0,4999.9365234375,23.225648880004883,24.69109344482422,48.31880569458008
6,111.5,4999.93798828125,23.22272682189941,24.72255516052246,48.40543746948242
6,112.0,4999.94384765625,23.2313289642334,24.73062896728516,48.379581451416016
6,112.5,4999.94384765625,23.243453979492188,24.759565353393555,48.37425994873047
6,113.0,4999.94140625,23.25214385986328,24.778369903564453,48.35728073120117
6,113.5,4999.95068359375,23.267807006835938,24.79473876953125,48.317481994628906
6,114.0,4999.93896484375,23.31502342224121,24.802608489990234,48.40729522705078
6,114.5,4999.9384765625,23.359634399414062,24.83139991760254,48.27944564819336
6,115.0,4999.94482421875,23.38419532775879,24.84817123413086,48.25511932373047
6,115.5,4999.9375,23.40613174438477,24.88719749450684,48.244441986083984
6,116.0,4999.9453125,23.41755104064941,24.917091369628903,48.27414321899414
6,116.5,4999.95263671875,23.4212646484375,24.944299697875977,48.31803512573242
6,117.0,4999.94775390625,23.425460815429688,25.003345489501957,48.32152938842773
6,117.5,4999.94873046875,23.43214607238769,25.0446891784668,48.30738067626953
6,118.0,4999.94580078125,23.43128204345703,25.072383880615234,48.30330276489258
6,118.5,4999.93994140625,23.42917251586914,25.10573387145996,48.33029174804688
6,119.0,4999.94287109375,23.43051528930664,25.119983673095703,48.3281135559082
6,119.5,4999.94140625,23.436992645263672,25.134052276611328,48.43035507202149
6,120.0,4999.94384765625,23.432085037231445,25.1518497467041,48.40578079223633
6,120.5,4999.943359375,23.441585540771484,25.226341247558597,48.483184814453125
6,121.0,4999.9453125,23.43944931030273,25.282609939575195,48.49250030517578
6,121.5,4999.9453125,23.43813705444336,25.336435317993164,48.42694854736328
6,122.0,4999.95654296875,23.439699172973636,25.37789535522461,48.38129425048828
6,122.5,4999.93701171875,23.452266693115234,25.45101356506348,48.29551696777344
6,123.0,4999.94091796875,23.48231506347656,25.501474380493164,48.297760009765625
6,123.5,4999.94189453125,23.51160430908203,25.5395622253418,48.26529693603516
6,124.0,4999.94091796875,23.53110122680664,25.56106376647949,48.272422790527344
6,124.5,4999.9443359375,23.53277969360352,25.582258224487305,48.28390121459961
6,125.0,4999.94677734375,23.495983123779297,25.631208419799805,48.27091217041016
6,125.5,4999.94921875,23.4809684753418,25.67207145690918,48.3579216003418
6,126.0,4999.9384765625,23.465740203857425,25.70713806152344,48.32695388793945
6,126.5,4999.93798828125,23.45592498779297,25.75638198852539,48.263031005859375
6,127.0,4999.93896484375,23.451520919799805,25.80517196655273,48.3231315612793
6,127.5,4999.9462890625,23.444639205932617,25.821802139282227,48.29170227050781
6,128.0,4999.947265625,23.44124412536621,25.87519836425781,48.284297943115234
6,128.5,4999.9482421875,23.44424819946289,25.915388107299805,48.26507186889648
6,129.0,4999.94970703125,23.447145462036133,25.92778587341309,48.35541915893555
6,129.5,4999.94189453125,23.44900131225586,25.940528869628903,48.38215255737305
6,130.0,4999.95166015625,23.447830200195312,26.0056095123291,48.4000358581543
6,130.5,4999.93603515625,23.42983627319336,26.063817977905277,48.44480895996094
6,131.0,4999.94384765625,23.375207901000977,26.09587860107422,48.39628982543945
6,131.5,4999.94677734375,23.322738647460938,26.090877532958984,48.35400390625
6,132.0,4999.9501953125,23.282028198242188,26.11237335205078,48.327903747558594
6,132.5,4999.9482421875,23.24768447875977,26.159610748291016,48.27205276489258
6,133.0,4999.953125,23.2182559967041,26.207927703857425,48.24399566650391
6,133.5,4999.943359375,23.206111907958984,26.244478225708008,48.29652404785156
6,134.0,4999.939453125,23.199825286865234,26.27934837341309,48.30797958374024
6,134.5,4999.93896484375,23.20307922363281,26.30337142944336,48.24945068359375
6,135.0,4999.93603515625,23.208967208862305,26.318653106689453,48.29610443115234
6,135.5,4999.9541015625,23.22857093811035,26.31609916687012,48.3222885131836
6,136.0,4999.9541015625,23.23226547241211,26.324880599975582,48.33573913574219
6,136.5,4999.9453125,23.21891212463379,26.336959838867188,48.305084228515625
6,137.0,4999.93798828125,23.207592010498047,26.34947395324707,48.34084701538086
6,137.5,4999.93701171875,23.209482192993164,26.35651016235352,48.29642868041992
6,138.0,4999.94091796875,23.223987579345703,26.362518310546875,48.24419784545898
6,138.5,4999.94384765625,23.2410888671875,26.368751525878903,48.344703674316406
6,139.0,4999.94140625,23.261022567749023,26.373218536376957,48.34104919433594
6,139.5,4999.943359375,23.3035831451416,26.37641906738281,48.35796737670898
6,140.0,4999.9462890625,23.343067169189453,26.378711700439453,48.3175163269043
6,140.5,4999.9462890625,23.373722076416016,26.37939071655273,48.26617050170898
6,141.0,4999.94677734375,23.378538131713867,26.380842208862305,48.2784538269043
6,141.5,4999.9404296875,23.3562126159668,26.381881713867188,48.28816986083984
6,142.0,4999.94384765625,23.33104515075684,26.382625579833984,48.276405334472656
6,142.5,4999.9384765625,23.28824615478516,26.38315963745117,48.22088241577149
6,143.0,4999.9462890625,23.260513305664062,26.383543014526367,48.23856735229492
6,143.5,4999.94873046875,23.236743927001957,26.38381576538086,48.232303619384766
6,144.0,4999.939453125,23.22286605834961,26.39944648742676,48.34954452514648
6,144.5,4999.94384765625,23.208669662475582,26.395212173461918,48.27960586547852
6,145.0,4999.94189453125,23.19639015197754,26.392179489135746,48.272003173828125
6,145.5,4999.94189453125,23.178123474121094,26.390005111694336,48.335479736328125
6,146.0,4999.9326171875,23.165781021118164,26.388446807861328,48.36485290527344
6,146.5,4999.943359375,23.160228729248047,26.43363380432129,48.45818328857422
6,147.0,4999.943359375,23.16633033752441,26.450578689575195,48.45606231689453
6,147.5,4999.9443359375,23.167634963989254,26.447284698486328,48.48248672485352
6,148.0,4999.94677734375,23.170804977416992,26.444923400878903,48.46074676513672
6,148.5,4999.939453125,23.172637939453125,26.458667755126957,48.45058059692383
6,149.0,4999.95068359375,23.173120498657227,26.51481819152832,48.40983200073242
6,149.5,4999.93994140625,23.17504119873047,26.601356506347656,48.308841705322266
6,150.0,4999.9375,23.174182891845703,26.70291519165039,48.22441101074219
6,150.5,4999.94091796875,23.181249618530277,26.839353561401367,48.16782760620117
6,151.0,4999.9443359375,23.21085929870605,26.92650413513184,48.23375701904297
6,151.5,4999.95068359375,23.22685813903809,26.958080291748047,48.2561149597168
6,152.0,4999.94580078125,23.241832733154297,27.02411651611328,48.247894287109375
6,152.5,4999.9462890625,23.271730422973636,27.144746780395508,48.2566032409668
6,153.0,4999.93896484375,23.32015609741211,27.246618270874023,48.28969955444336
6,153.5,4999.9404296875,23.353395462036133,27.2829532623291,48.29115295410156
6,154.0,4999.943359375,23.34705924987793,27.36590385437012,48.27293395996094
6,154.5,4999.9462890625,23.351459503173828,27.458139419555664,48.310035705566406
6,155.0,4999.9404296875,23.360759735107425,27.569568634033203,48.328372955322266
6,155.5,4999.94921875,23.384117126464844,27.650375366210938,48.32925033569336
6,156.0,4999.9501953125,23.380111694335938,27.670654296875,48.37955093383789
6,156.5,4999.943359375,23.35313034057617,27.72184181213379,48.43721389770508
6,157.0,4999.953125,23.32958984375,27.7758846282959,48.48002624511719
6,157.5,4999.93896484375,23.31868553161621,27.798206329345703,48.442527770996094
6,158.0,4999.94921875,23.31284713745117,27.81709671020508,48.34273147583008
6,158.5,4999.94677734375,23.3234920501709,27.8354549407959,48.29686737060547
6,159.0,4999.95068359375,23.358251571655277,27.84378433227539,48.26198196411133
6,159.5,4999.94873046875,23.380788803100582,27.88351821899414,48.28862762451172
6,160.0,4999.94775390625,23.39439582824707,27.903305053710938,48.31210708618164
6,160.5,4999.94873046875,23.40410041809082,27.945459365844727,48.40793991088867
6,161.0,4999.93359375,23.407373428344727,27.96601676940918,48.37828826904297
6,161.5,4999.9423828125,23.41208267211914,27.97785377502441,48.378517150878906
6,162.0,4999.943359375,23.407962799072266,27.989227294921875,48.39249801635742
6,162.5,4999.94384765625,23.413782119750977,27.99544906616211,48.34993743896485
6,163.0,4999.94580078125,23.426589965820312,28.0018367767334,48.414981842041016
6,163.5,4999.9482421875,23.444440841674805,28.00641250610352,48.446434020996094
6,164.0,4999.94482421875,23.441673278808597,28.009693145751957,48.45166397094727
6,164.5,4999.94140625,23.451221466064453,28.012041091918945,48.52866363525391
6,165.0,4999.93408203125,23.45586204528809,28.027231216430664,48.45001983642578
6,165.5,4999.94287109375,23.43094825744629,28.035219192504883,48.44258117675781
6,166.0,4999.953125,23.385522842407227,28.048662185668945,48.38348007202149
6,166.5,4999.947265625,23.36548614501953,28.124855041503903,48.323707580566406
6,167.0,4999.951171875,23.394920349121094,28.225753784179688,48.30297088623047
6,167.5,4999.94677734375,23.41828727722168,28.254640579223636,48.29120635986328
6,168.0,4999.94580078125,23.42472648620605,28.235788345336918,48.21268081665039
6,168.5,4999.93212890625,23.416797637939453,28.281124114990234,48.20761489868164
6,169.0,4999.9423828125,23.40801429748535,28.36570167541504,48.19375228881836
6,169.5,4999.939453125,23.422760009765625,28.41183280944824,48.149864196777344
6,170.0,4999.9404296875,23.43017196655273,28.40726661682129,48.177764892578125
6,170.5,4999.94921875,23.436880111694336,28.48502540588379,48.30007553100586
6,171.0,4999.9501953125,23.434326171875,28.598621368408203,48.24790954589844
6,171.5,4999.94580078125,23.445783615112305,28.66265296936035,48.28564834594727
6,172.0,4999.94091796875,23.460168838500977,28.638113021850582,48.28656005859375
6,172.5,4999.93603515625,23.45789337158203,28.67937469482422,48.34842300415039
6,173.0,4999.94091796875,23.454029083251957,28.73112678527832,48.39157104492188
6,173.5,4999.94677734375,23.44884490966797,28.776891708374023,48.41940307617188
6,174.0,4999.939453125,23.435836791992188,28.830904006958008,48.43115234375
6,174.5,4999.94091796875,23.425861358642575,28.872501373291016,48.40443801879883
6,175.0,4999.94677734375,23.430025100708008,28.90037727355957,48.36156845092773
6,175.5,4999.94775390625,23.438404083251957,28.932891845703125,48.28936767578125
6,176.0,4999.9423828125,23.461164474487305,28.93014335632324,48.320068359375
6,176.5,4999.931640625,23.506534576416016,28.9445743560791,48.23139190673828
6,177.0,4999.94140625,23.53531265258789,28.95684242248535,48.171295166015625
6,177.5,4999.94189453125,23.545459747314453,28.95598793029785,48.211692810058594
6,178.0,4999.943359375,23.56193733215332,28.969844818115234,48.279876708984375
6,178.5,4999.94677734375,23.57926750183105,28.98170280456543,48.21277618408203
6,179.0,4999.94384765625,23.59019470214844,29.02299690246582,48.30973815917969
6,179.5,4999.9462890625,23.592756271362305,29.08056259155273,48.25333023071289
6,180.0,4999.943359375,23.57188034057617,29.15171432495117,48.30299758911133
6,180.5,4999.9375,23.54052734375,29.19401359558105,48.25871658325195
6,181.0,4999.94580078125,23.51674461364746,29.237829208374023,48.27862548828125
6,181.5,4999.94775390625,23.49589157104492,29.266328811645508,48.33327865600586
6,182.0,4999.9423828125,23.484281539916992,29.3166561126709,48.36457824707031
6,182.5,4999.94677734375,23.479249954223636,29.35175132751465,48.30792236328125
6,183.0,4999.94580078125,23.461645126342773,29.38365173339844,48.29451751708984
6,183.5,4999.9453125,23.40172576904297,29.42001342773437,48.306549072265625
6,184.0,4999.94970703125,23.34129905700684,29.421951293945312,48.33852005004883
